name,city,country,IATA,latitude,longitude,population
Guilin Liangjiang International Airport,Guilin,China,KWL,25.21809959411621,110.03900146484376,15682719
Kowanyama Airport,Kowanyama,Australia,KWM,-15.485600471496582,141.75100708007812,835
Quinhagak Airport,Quinhagak,United States,KWN,59.7551,-161.845,1019
Kwethluk Airport,Kwethluk,United States,KWT,60.7902984619,-161.444000244,453
Konya Airport,Konya,Turkey,KYA,37.979,32.561901,778411
Kyaukpyu Airport,Kyaukpyu,Burma,KYP,19.42639923095703,93.53479766845705,912499
Koyukuk Airport,Koyukuk,United States,KYU,64.8760986328,-157.727005005,130
Kyzyl Airport,Kyzyl,Russia,KYZ,51.66939926147461,94.40059661865234,223333
Kazan International Airport,Kazan,Russia,KZN,55.606201171875,49.278701782227,4486416
Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO,44.706902,65.592499,879680
Zafer Airport,Kutahya,Turkey,KZR,39.113079,30.128111,428764
Kastelorizo Airport,Kastelorizo,Greece,KZS,36.1417007446,29.576400756799995,102064
Quatro de Fevereiro Airport,Luanda,Angola,LAD,-8.85837,13.2312,18455788
Nadzab Airport,Nadzab,Papua New Guinea,LAE,-6.569803,146.725977,639382
Lannion-Côte de Granit Airport,Lannion,France,LAI,48.754398,-3.47166,185233
Los Alamos Airport,Los Alamos,United States,LAM,35.8797988892,-106.268997192,109907
Capital City Airport,Lansing,United States,LAN,42.77870178222656,-84.58740234375,349045
Laoag International Airport,Laoag,Philippines,LAO,18.1781005859375,120.53199768066406,2148908
Manuel Márquez de León International Airport,La Paz,Mexico,LAP,24.0727005005,-110.361999512,347108
La Abraq Airport,Al Bayda',Libya,LAQ,32.788700103759766,21.96430015563965,372258
Laramie Regional Airport,Laramie,United States,LAR,41.31209945678711,-105.6750030517578,80991
McCarran International Airport,Las Vegas,United States,LAS,36.08010101,-115.1520004,2606113
Manda Airstrip,Lamu,Kenya,LAU,-2.252419948577881,40.91310119628906,997535
Lawton Fort Sill Regional Airport,Lawton,United States,LAW,34.5676994324,-98.4166030884,249536
Los Angeles International Airport,Los Angeles,United States,LAX,33.94250107,-118.4079971,13020934
Bom Jesus da Lapa Airport,Bom Jesus Da Lapa,Brazil,LAZ,-13.2621002197,-43.4081001282,621233
Leeds Bradford Airport,Leeds,United Kingdom,LBA,53.86589813232422,-1.6605700254440308,2316652
Lubbock Preston Smith International Airport,Lubbock,United States,LBB,33.663601,-101.822998,557807
Lübeck Blankensee Airport,Luebeck,Germany,LBC,53.8054008484,10.7192001343,417632
Khudzhand Airport,Khudzhand,Tajikistan,LBD,40.21540069580078,69.6947021484375,4751204
Arnold Palmer Regional Airport,Latrobe,United States,LBE,40.27590179,-79.40480042,249908
North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,41.12620163,-100.6839981,58738
Komodo Airport,Labuhan Bajo,Indonesia,LBJ,-8.48666,119.889,965897
Liberal Mid-America Regional Airport,Liberal,United States,LBL,37.0442009,-100.9599991,201690
Labasa Airport,Lambasa,Fiji,LBS,-16.466699600219727,179.33999633789062,45870
Labuan Airport,Labuan,Malaysia,LBU,5.300680160522461,115.25,206556
Libreville Leon M'ba International Airport,Libreville,Gabon,LBV,0.458600014448,9.4122800827,1638701
Larnaca International Airport,Larnaca,Cyprus,LCA,34.875099182128906,33.624900817871094,5870515
Goloson International Airport,La Ceiba,Honduras,LCE,15.7425,-86.852997,1405420
A Coruña Airport,La Coruna,Spain,LCG,43.302101,-8.37726,783256
Lake Charles Regional Airport,Lake Charles,United States,LCH,30.126100540161133,-93.22329711914062,236638
Rickenbacker International Airport,Columbus,United States,LCK,39.813801,-82.927803,263178
Longyan Guanzhishan Airport,Longyan,China,LCX,25.6746997833,116.747001648,2121184
London City Airport,London,United Kingdom,LCY,51.505299,0.055278,1698545
Governador José Richa Airport,Londrina,Brazil,LDB,-23.3335990906,-51.1301002502,2011515
Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,LDE,43.1786994934082,-0.0064389999024569,510577
Lord Howe Island Airport,Lord Howe Island,Australia,LDH,-31.5382995605,159.07699585,360
Lindu Airport,Yinchun,China,LDS,47.7520555556,129.019125,2217282
Lahad Datu Airport,Lahad Datu,Malaysia,LDU,5.032249927520752,118.3239974975586,190801
City of Derry Airport,Londonderry,United Kingdom,LDY,55.04280090332031,-7.161109924316406,179728
Learmonth Airport,Learmonth,Australia,LEA,-22.2355995178,114.088996887,3721
Lebanon Municipal Airport,Lebanon,United States,LEB,43.6260986328,-72.30419921880001,248722
Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,-12.4822998047,-41.2770004272,1263636
Pulkovo Airport,St. Petersburg,Russia,LED,59.80030059814453,30.262500762939453,7229141
Le Havre Octeville Airport,Le Havre,France,LEH,49.53390121459961,0.0880559980869293,241199
Almería International Airport,Almeria,Spain,LEI,36.84389877319336,-2.3701000213623047,1546931
Leipzig/Halle Airport,Leipzig,Germany,LEJ,51.423889,12.236389,1871262
Leon Airport,Leon,Spain,LEN,42.5890007019043,-5.65556001663208,298833
Land's End Airport,Land's End,United Kingdom,LEQ,50.102798,-5.67056,103424
Alfredo Vásquez Cobo International Airport,Leticia,Colombia,LET,-4.19355,-69.9432,146566
Blue Grass Airport,Lexington KY,United States,LEX,38.0364990234375,-84.60590362548828,1127679
Lamerd Airport,Lamerd,Iran,LFM,27.3726997375,53.18880081179999,206997
La Fria Airport,La Fria,Venezuela,LFR,8.239167213439941,-72.27102661132812,628426
Lafayette Regional Airport,Lafayette,United States,LFT,30.20529938,-91.98760223,296663
Lomé-Tokoin Airport,Lome,Togo,LFW,6.165609836578369,1.2545100450515747,7923147
La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,3373160
Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,33.81769943,-118.1520004,1043146
Liège Airport,Liege,Belgium,LGG,50.63740158081055,5.443220138549805,626258
Deadman's Cay Airport,Dead Man's Cay,Bahamas,LGI,23.1790008545,-75.09359741210001,16823
Langkawi International Airport,Langkawi,Malaysia,LGK,6.329730033874512,99.72869873046876,1299734
Long Lellang Airport,Long Datih,Malaysia,LGL,3.42100000381,115.153999329,233210
Legazpi City International Airport,Legazpi,Philippines,LGP,13.1575,123.735,1170373
London Gatwick Airport,London,United Kingdom,LGW,51.148102,-0.190278,6600195
Alama Iqbal International Airport,Lahore,Pakistan,LHE,31.5216007232666,74.40360260009766,47939456
London Heathrow Airport,London,United Kingdom,LHR,51.4706,-0.461941,8336719
Lanzhou Zhongchuan Airport,Lanzhou,China,LHW,36.5152015686,103.620002747,13972947
Lifou Airport,Lifou,New Caledonia,LIF,-20.774799346923828,167.24000549316406,37357
Limoges Airport,Limoges,France,LIG,45.86280059814453,1.1794400215148926,744503
Lihue Airport,Lihue,United States,LIH,21.97599983215332,-159.33900451660156,124341
Lille-Lesquin Airport,Lille,France,LIL,50.563332,3.086886,1773506
Jorge Chávez International Airport,Lima,Peru,LIM,-12.0219,-77.114305,14494005
Milano Linate Airport,Milan,Italy,LIN,45.445099,9.27674,1815335
Daniel Oduber Quiros International Airport,Liberia,Costa Rica,LIR,10.5933,-85.544403,2007015
Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,38.7813,-9.13592,5658493
Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,34.729400634799994,-92.2242965698,948464
Lijiang Airport,Lijiang,China,LJG,26.6800003052,100.246002197,6347396
Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,LJU,46.223701,14.4576,1050504
Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1991996765,-178.817001343,1986
Lokichoggio Airport,Lokichoggio,Kenya,LKG,4.20412015914917,34.348201751708984,3413158
Long Akah Airport,Long Akah,Malaysia,LKH,3.299999952316284,114.78299713134766,158674
Banak Airport,Lakselv,Norway,LKL,70.068801879883,24.973499298096,12822
Leknes Airport,Leknes,Norway,LKN,68.152496337891,13.609399795532,20765
Chaudhary Charan Singh International Airport,Lucknow,India,LKO,26.7605991364,80.8892974854,51263889
Luleå Airport,Lulea,Sweden,LLA,65.543800354004,22.121999740601,233649
Libo Airport,Libo,China,LLB,25.4525,107.961667,1231902
Lingling Airport,Yongzhou,China,LLF,26.338661,111.610043,3548603
Lalibella Airport,Lalibella,Ethiopia,LLI,11.975000381469728,38.97999954223633,7381288
Lankaran International Airport,Lankaran,Azerbaijan,LLK,38.7463989258,48.8180007935,924315
Alluitsup Paa Heliport,Alluitsup Paa,Greenland,LLU,60.46445,-45.56917,942
Lilongwe International Airport,Lilongwe,Malawi,LLW,-13.7894001007,33.78099823,8128667
Minchumina Airport,Lake Minchumina,United States,LMA,63.886002,-152.302002,379
Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,25.6851997375,-109.081001282,1113926
Limbang Airport,Limbang,Malaysia,LMN,4.808300018310547,115.01000213623048,117407
Lampedusa Airport,Lampedusa,Italy,LMP,35.497898,12.6181,127421
Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,42.156101,-121.733002,97706
Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,-16.584199905400002,168.158996582,10011
Lonorore Airport,Lonorore,Vanuatu,LNE,-15.8655996323,168.17199707,13961
Lintsang Airfield,Lincang,China,LNJ,23.7381000519,100.025001526,1113375
Lincoln Airport,Lincoln,United States,LNK,40.85100173950195,-96.75920104980467,350446
Lancaster Airport,Lancaster,United States,LNS,40.121700286865234,-76.29609680175781,212875
Lanai Airport,Lanai,United States,LNY,20.785600662231445,-156.9510040283203,57836
Linz Hörsching Airport,Linz,Austria,LNZ,48.2332,14.1875,558592
Longana Airport,Longana,Vanuatu,LOD,-15.3066997528,167.966995239,7155
Loei Airport,Loei,Thailand,LOE,17.43910026550293,101.72200012207033,964615
Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,-3.99589,-79.371902,1292468
Lodwar Airport,Lodwar,Kenya,LOK,3.1219699382781982,35.608699798583984,2063002
Lombok International Airport,Praya,Indonesia,LOP,-8.757322,116.276675,2195504
Murtala Muhammed International Airport,Lagos,Nigeria,LOS,6.5773701667785645,3.321160078048706,29362052
Gran Canaria Airport,Gran Canaria,Spain,LPA,27.931900024414062,-15.38659954071045,978956
El Alto International Airport,La Paz,Bolivia,LPB,-16.5132999420166,-68.19229888916016,3761805
La Pedrera Airport,La Pedrera,Colombia,LPD,-1.32861,-69.5797,46266
Linköping City Airport,Linkoeping,Sweden,LPI,58.4062004089,15.6805000305,116417
Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,53.33359909057617,-2.849720001220703,2331430
Lamap Airport,Lamap,Vanuatu,LPM,-16.4611228,167.829253,9279
Lappeenranta Airport,Lappeenranta,Finland,LPP,61.044601,28.144743,386504
Luang Phabang International Airport,Luang Prabang,Laos,LPQ,19.897300720214844,102.16100311279295,1393066
Lampang Airport,Lampang,Thailand,LPT,18.27090072631836,99.50420379638672,707590
Le Puy-Loudes Airport,Le Puy,France,LPY,45.0806999206543,3.762890100479126,255357
Caucaya Airport,Puerto Leguízamo,Colombia,LQM,-0.182278,-74.7708,72259
Laredo International Airport,Laredo,United States,LRD,27.543800354003903,-99.46160125732422,1402396
Longreach Airport,Longreach,Australia,LRE,-23.4342002869,144.279998779,5124
La Rochelle-Île de Ré Airport,La Rochelle,France,LRH,46.17919921875,-1.1952799558639526,569850
Casa De Campo International Airport,La Romana,Dominican Republic,LRM,18.45070075988769,-68.91179656982422,731687
Lar Airport,Lar,Iran,LRR,27.6746997833,54.3833007812,552957
Leros Airport,Leros,Greece,LRS,37.184898,26.800301,341539
Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,LRT,47.76060104370117,-3.440000057220459,249138
La Florida Airport,La Serena,Chile,LSC,-29.916201,-71.199501,918903
La Crosse Municipal Airport,La Crosse,United States,LSE,43.879002,-91.256699,232517
Sumburgh Airport,Sumburgh,United Kingdom,LSI,59.87889862060547,-1.295560002326965,10323
Josefa Camejo International Airport,Paraguana,Venezuela,LSP,11.78077507019043,-70.15149688720703,985755
Launceston Airport,Launceston,Australia,LST,-41.54529953,147.214004517,207352
Lismore Airport,Lismore,Australia,LSY,-28.8302993774,153.259994507,85075
Ghadames East Airport,Ghadames,Libya,LTD,30.15169906616211,9.715310096740724,141261
Altai Airport,Altai,Mongolia,LTI,46.37639999389648,96.22109985351562,46244
London Luton Airport,London,United Kingdom,LTN,51.874698638916016,-0.3683330118656158,3712297
Loreto International Airport,Loreto,Mexico,LTO,25.989200592041016,-111.3479995727539,253318
Cotopaxi International Airport,Latacunga,Ecuador,LTX,-0.906833,-78.615799,1094973
Luderitz Airport,Luderitz,Namibia,LUD,-26.687400817871094,15.242899894714355,27763
Lugano Airport,Lugano,Switzerland,LUG,46.00429916379999,8.9105796814,278743
Ludhiana Airport,Ludhiaha,India,LUH,30.854700088500977,75.95259857177734,4609622
Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,39.10329819,-84.41860199,436214
Mangshi Airport,Luxi,China,LUM,24.4011,98.5317,2362299
Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,LUN,-15.3308000565,28.4526004791,5533213
Luena Airport,Luena,Angola,LUO,-11.768099784851074,19.8976993560791,695543
Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,-33.2732009888,-66.3563995361,570830
Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,-5.661620140075684,132.7310028076172,172880
Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,LUW,-1.03892,122.772003,696536
Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,49.6233333,6.2044444,2339826
Lublin Airport,Lublin,Poland,LUZ,51.240278,22.713611,1876918
Livingstone Airport,Livingstone,Zambia,LVI,-17.821800231933594,25.82270050048828,580178
Greenbrier Valley Airport,Lewisburg,United States,LWB,37.8582992554,-80.3994979858,180563
Gyumri Shirak Airport,Gyumri,Armenia,LWN,40.7504005432,43.859298706100006,440695
Lviv International Airport,Lvov,Ukraine,LWO,49.8125,23.956100463867188,5117163
Lewiston Nez Perce County Airport,Lewiston,United States,LWS,46.3745002746582,-117.01499938964844,223704
Lawas Airport,Lawas,Malaysia,LWY,4.84917,115.407997,344711
Lhasa Gonggar Airport,Lhasa,China,LXA,29.2978000641,90.9119033813,1546402
Luang Namtha Airport,Luang Namtha,Laos,LXG,20.966999,101.400002,656711
Luxor International Airport,Luxor,Egypt,LXR,25.671,32.7066,3156700
Limnos Airport,Limnos,Greece,LXS,39.917098999,25.236299514799995,453917
Luoyang Airport,Luoyang,China,LYA,34.741100311299995,112.388000488,9822277
Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,19.660161,-80.088826,41773
Lycksele Airport,Lycksele,Sweden,LYC,64.54830169677734,18.71619987487793,110901
Lianyungang Airport,Lianyungang,China,LYG,34.571667,118.873611,10252942
Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,37.326698303222656,-79.20040130615234,178740
Shubuling Airport,Linyi,China,LYI,35.04610061645508,118.41200256347656,12368477
Faisalabad International Airport,Faisalabad,Pakistan,LYP,31.364999771118164,72.99479675292969,6117238
"Svalbard Airport, Longyear",Svalbard,Norway,LYR,78.246101379395,15.465600013733,2687
Lyon Saint-Exupéry Airport,Lyon,France,LYS,45.725556,5.081111,4539598
Lázaro Cárdenas Airport,Lazard Cardenas,Mexico,LZC,18.0016994476,-102.221000671,237688
Liuzhou Bailian Airport,Liuzhou,China,LZH,24.2075,109.390999,6890205
Luzhou Airport,Luzhou,China,LZO,28.85219955444336,105.39299774169922,5839666
Nyingchi Airport,Nyingchi,China,LZY,29.303300857543945,94.33529663085938,1900831
Chennai International Airport,Madras,India,MAA,12.990005493164062,80.16929626464844,26709971
João Correa da Rocha Airport,Maraba,Brazil,MAB,-5.36858987808,-49.1380004883,1040890
Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,MAD,40.471926,-3.56264,10884845
Midland International Airport,Midland,United States,MAF,31.9424991607666,-102.2020034790039,456314
Madang Airport,Madang,Papua New Guinea,MAG,-5.20707988739,145.789001465,826740
Menorca Airport,Menorca,Spain,MAH,39.86259841918945,4.218649864196777,70687
Marshall Islands International Airport,Majuro,Marshall Islands,MAJ,7.064760208129883,171.27200317382812,35844
General Servando Canales International Airport,Matamoros,Mexico,MAM,25.7698993683,-97.5252990723,175499
Manchester Airport,Manchester,United Kingdom,MAN,53.35369873046875,-2.2749500274658203,8330090
Eduardo Gomes International Airport,Manaus,Brazil,MAO,-3.038609981536865,-60.04970169067383,3101169
Mae Sot Airport,Tak,Thailand,MAQ,16.699899673461914,98.54509735107422,1077671
La Chinita International Airport,Maracaibo,Venezuela,MAR,10.5582084656,-71.7278594971,3044313
Momote Airport,Momote,Papua New Guinea,MAS,-2.06189,147.423996,57314
Maupiti Airport,Maupiti,French Polynesia,MAU,-16.42650032043457,-152.24400329589844,5453
Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,MAZ,18.255699157714844,-67.14849853515625,103095
Mombasa Moi International Airport,Mombasa,Kenya,MBA,-4.034830093383789,39.594200134277344,2313425
Monbetsu Airport,Monbetsu,Japan,MBE,44.3039016724,143.404006958,180233
Songwe Airport,Mbeya,Tanzania,MBI,-8.919942,33.273981,6474857
Sangster International Airport,Montego Bay,Jamaica,MBJ,18.503700256347656,-77.91339874267578,1536281
Manistee Co Blacker Airport,Manistee,United States,MBL,44.2723999,-86.24690247,131790
MBS International Airport,Saginaw,United States,MBS,43.532901763916016,-84.07959747314453,275422
Moises R. Espinosa Airport,Masbate,Philippines,MBT,12.369682,123.630095,1110460
Merced Regional Macready Field,Merced,United States,MCE,37.28469849,-120.5139999,234578
McGrath Airport,Mcgrath,United States,MCG,62.95289993,-155.6060028,122
Kansas City International Airport,Kansas City,United States,MCI,39.2976,-94.713898,2555849
Mc Cook Ben Nelson Regional Airport,McCook,United States,MCK,40.20629883,-100.5920029,66577
Middle Georgia Regional Airport,Macon,United States,MCN,32.69279861450195,-83.64920043945312,226067
Orlando International Airport,Orlando,United States,MCO,28.429399490356445,-81.30899810791016,4939441
Alberto Alcolumbre Airport,Macapa,Brazil,MCP,0.0506640002131,-51.0722007751,494338
Muscat International Airport,Muscat,Oman,MCT,23.593299865722656,58.284400939941406,2165377
McArthur River Mine Airport,McArthur River Mine,Australia,MCV,-16.4424991608,136.083999634,1024
Uytash Airport,Makhachkala,Russia,MCX,42.81679916381836,47.65230178833008,1489816
Sunshine Coast Airport,Maroochydore,Australia,MCY,-26.6033,153.091003,132761
Zumbi dos Palmares Airport,Maceio,Brazil,MCZ,-9.510809898376465,-35.79169845581055,4190410
Sam Ratulangi Airport,Manado,Indonesia,MDC,1.5492600202560425,124.9260025024414,2688761
Jose Maria Córdova International Airport,Rio Negro,Colombia,MDE,6.16454,-75.4231,4548290
Mudanjiang Hailang International Airport,Mudanjiang,China,MDG,44.5241012573,129.569000244,2994813
Mbandaka Airport,Mbandaka,Congo (Kinshasa),MDK,0.0226000007242,18.2887001038,2967074
Mandalay International Airport,Mandalay,Burma,MDL,21.70219993591309,95.97789764404295,8025835
Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,-37.9342,-57.5733,1202472
Harrisburg International Airport,Harrisburg,United States,MDT,40.1935005188,-76.7633972168,736854
Mendi Airport,Mendi,Papua New Guinea,MDU,-6.14774,143.656998,254516
Chicago Midway International Airport,Chicago,United States,MDW,41.785999,-87.752403,3886936
El Plumerillo Airport,Mendoza,Argentina,MDZ,-32.8316993713,-68.7929000854,2943906
Macaé Airport,Macaé,Brazil,MEA,-22.343000412,-41.7659988403,1235256
Melbourne Essendon Airport,Melbourne,Australia,MEB,-37.7281,144.901993,210872
Eloy Alfaro International Airport,Manta,Ecuador,MEC,-0.9460780024528505,-80.67880249023438,727847
Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,24.5534,39.705101,2404411
Maré Airport,Mare,New Caledonia,MEE,-21.4817008972168,168.03799438476562,12725
Malanje Airport,Malanje,Angola,MEG,-9.525090217590332,16.312400817871094,1658900
Mehamn Airport,Mehamn,Norway,MEH,71.02970123291,27.826700210571,14022
Key Field,Meridian,United States,MEI,32.33259963989258,-88.75189971923828,230159
Melbourne International Airport,Melbourne,Australia,MEL,-37.673302,144.843002,4550696
Memphis International Airport,Memphis,United States,MEM,35.04240036010742,-89.97669982910156,1960419
Monte Dourado Airport,Almeirim,Brazil,MEU,-0.889839,-52.6022,591096
Licenciado Benito Juarez International Airport,Mexico City,Mexico,MEX,19.4363,-99.072098,39924686
Mc Allen Miller International Airport,Mcallen,United States,MFE,26.17580032,-98.23860168,1558090
Macau International Airport,Macau,Macau,MFM,22.149599,113.592003,7933104
Rogue Valley International Medford Airport,Medford,United States,MFR,42.37419891357422,-122.8730010986328,292652
Mfuwe Airport,Mfuwe,Zambia,MFU,-13.258899688720703,31.936599731445312,2128882
Augusto C. Sandino (Managua) International Airport,Managua,Nicaragua,MGA,12.14150047302246,-86.16819763183594,2072326
Mount Gambier Airport,Mount Gambier,Australia,MGB,-37.745601654052734,140.78500366210938,101083
Regional de Maringá - Sílvio Nane Junior Airport,Maringa,Brazil,MGF,-23.4794445038,-52.01222229,2335353
Margate Airport,Margate,South Africa,MGH,-30.8574008942,30.343000412,1258280
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,32.30059814,-86.39399719,328356
Aden Adde International Airport,Mogadishu,Somalia,MGQ,2.014440059661865,45.3046989440918,3734495
Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,-21.89598655700684,-157.9066619873047,1761
Milingimbi Airport,Milingimbi,Australia,MGT,-12.0944004059,134.893997192,4023
Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,39.64289856,-79.91629791,229577
Myeik Airport,Myeik,Burma,MGZ,12.439800262451172,98.62149810791016,1279766
Mocopulli Airport,Castro,Chile,MHC,-42.340388,-73.715693,143999
Mashhad International Airport,Mashhad,Iran,MHD,36.235198974609375,59.64099884033203,6215875
Mannheim-City Airport,Mannheim,Germany,MHG,49.473057,8.514167,200505
Leonard M Thompson International Airport,Marsh Harbor,Bahamas,MHH,26.5114,-77.083503,24078
Manhattan Regional Airport,Manhattan,United States,MHK,39.14099884033203,-96.6707992553711,359389
Mariehamn Airport,Mariehamn,Finland,MHQ,60.122200012207,19.898199081421,126842
Manchester-Boston Regional Airport,Manchester NH,United States,MHT,42.932598,-71.435699,703308
Miami International Airport,Miami,United States,MIA,25.79319953918457,-80.29060363769531,2694038
Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,MID,20.9370002747,-89.657699585,1864709
Mianyang Airport,Mianyang,China,MIG,31.4281005859375,104.74099731445312,8336191
Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,-22.1968994141,-49.926399231,1135797
Merimbula Airport,Merimbula,Australia,MIM,-36.9085998535,149.901000977,42566
Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,35.75809860229492,10.75469970703125,945395
Misima Island Airport,Misima Island,Papua New Guinea,MIS,-10.6892004013,152.837997437,43401
Moenjodaro Airport,Moenjodaro,Pakistan,MJD,27.3351993560791,68.14309692382812,6932388
Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF,65.783996582031,13.214900016785,26606
Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),MJM,-6.121240139010001,23.5690002441,8137939
Amborovy Airport,Mahajanga,Madagascar,MJN,-15.6668417421,46.3512325287,2068746
Mytilene International Airport,Mytilini,Greece,MJT,39.0567016602,26.5983009338,544226
San Javier Airport,Murcia,Spain,MJV,37.775001525878906,-0.8123890161514282,1367100
Mirny Airport,Mirnyj,Russia,MJZ,62.534698486328125,114.03900146484376,71438
General Mitchell International Airport,Milwaukee,United States,MKE,42.94720077514648,-87.89659881591797,1669333
Muskegon County Airport,Muskegon,United States,MKG,43.16949844,-86.23819733,232674
Molokai Airport,Molokai,United States,MKK,21.15290069580078,-157.0959930419922,71260
McKellar-Sipes Regional Airport,Jackson,United States,MKL,35.599899,-88.915604,331761
Mukah Airport,Mukah,Malaysia,MKM,2.90639,112.080002,178181
Makemo Airport,Makemo,French Polynesia,MKP,-16.583900451660156,-143.6580047607422,1325
Mopah Airport,Merauke,Indonesia,MKQ,-8.52029037475586,140.41799926757812,268635
Rendani Airport,Manokwari,Indonesia,MKW,-0.8918330073356628,134.0489959716797,519341
Mackay Airport,Mackay,Australia,MKY,-21.171699523900003,149.179992676,63934
Malta International Airport,Malta,Malta,MLA,35.857498,14.4775,835119
Malé International Airport,Male,Maldives,MLE,4.191830158233643,73.52909851074219,333562
Abdul Rachman Saleh Airport,Malang,Indonesia,MLG,-7.926559925079999,112.714996338,2819808
Quad City International Airport,Moline,United States,MLI,41.44850158691406,-90.50749969482422,685921
Marshall Don Hunter Sr Airport,Marshall,United States,MLL,61.8642997742,-162.026000977,526
General Francisco J. Mujica International Airport,Morelia,Mexico,MLM,19.849899292,-101.025001526,3209683
Melilla Airport,Melilla,Spain,MLN,35.279800415,-2.9562599659,714973
Milos Airport,Milos,Greece,MLO,36.696899,24.4769,92495
Monroe Regional Airport,Monroe,United States,MLU,32.51089859008789,-92.0376968383789,370556
Spriggs Payne Airport,Monrovia,Liberia,MLW,6.289060115814209,-10.758700370788574,1710851
Malatya Erhaç Airport,Malatya,Turkey,MLX,38.4352989197,38.0909996033,1772017
Memanbetsu Airport,Memanbetsu,Japan,MMB,43.8805999756,144.164001465,184649
Durham Tees Valley Airport,Teesside,United Kingdom,MME,54.50920104980469,-1.4294099807739258,218109
Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,37.62409973,-118.8379974,98544
Matsumoto Airport,Matsumoto,Japan,MMJ,36.16680145263672,137.92300415039062,1345688
Murmansk Airport,Murmansk,Russia,MMK,68.78170013427734,32.75080108642578,172404
Maio Airport,Maio,Cape Verde,MMO,15.15590000152588,-23.213699340820312,22233
Morristown Municipal Airport,Morristown,United States,MMU,40.79940032958984,-74.41490173339844,269596
Malmö Sturup Airport,Malmoe,Sweden,MMX,55.536305364,13.3761978149,602990
Miyako Airport,Miyako,Japan,MMY,24.7828006744,125.294998169,36356
Melangguane Airport,Melonguane,Indonesia,MNA,4.00694,126.672997,126624
Maningrida Airport,Maningrida,Australia,MNG,-12.0560998917,134.23399353,5397
Ninoy Aquino International Airport,Manila,Philippines,MNL,14.5086,121.019997,43469040
Mansa Airport,Mansa,Zambia,MNS,-11.13700008392334,28.87260055541992,2024941
Mobile Regional Airport,Mobile,United States,MOB,30.691200256348,-88.242797851562,456288
Mário Ribeiro Airport,Montes Claros,Brazil,MOC,-16.706899642899998,-43.818901062,1518290
Modesto City Co-Harry Sham Field,Modesto,United States,MOD,37.62580109,-120.9540024,251270
Maumere(Wai Oti) Airport,Maumere,Indonesia,MOF,-8.64064979553,122.236999512,816007
Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,-19.842500686645508,-157.7030029296875,161
Molde Airport,Molde,Norway,MOL,62.744701385498,7.2624998092651,82078
Morondava Airport,Morondava,Madagascar,MOQ,-20.28470039367676,44.31760025024414,1429065
Minot International Airport,Minot,United States,MOT,48.2593994140625,-101.27999877929688,113131
Mountain Village Airport,Mountain Village,United States,MOU,62.095401763916016,-163.6820068359375,574
Moranbah Airport,Moranbah,Australia,MOV,-22.057800293,148.07699585,46054
Moorea Airport,Moorea,French Polynesia,MOZ,-17.49,-149.761993,17712
Katima Mulilo Airport,Mpacha,Namibia,MPA,-17.634399,24.176701,548434
Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,11.9245,121.954002,1058364
Montpellier-Méditerranée Airport,Montpellier,France,MPL,43.57619857788086,3.96301007270813,877739
